DS,What,chr,GO,NS,enrichment,name,ratio_in_study,ratio_in_pop,p_uncorrected,depth,study_count,p_fdr_bh,study_items
Blood cell pcHi-C,DegSupport 14 (log link count) vs Links w/ 2+ tissue,chr19,GO:1901362,BP,e,organic cyclic compound biosynthetic process,116/218,351/1215,5.42e-17,4,116,1.41e-14,"ATP4A, CD3EAP, CDKN2D, CIC, DEDD2, DPRX, EID2, EID2B, ERF, FIZ1, HKR1, ILF3, NAT14, POU2F2, PPP1R13L, SUV420H2, TRAPPC2P1, USF2, ZFP14, ZFP30, ZFP82, ZIK1, ZNF134, ZNF135, ZNF155, ZNF160, ZNF17, ZNF175, ZNF177, ZNF180, ZNF211, ZNF221, ZNF222, ZNF223, ZNF224, ZNF225, ZNF227, ZNF229, ZNF230, ZNF233, ZNF234, ZNF235, ZNF256, ZNF260, ZNF283, ZNF284, ZNF285, ZNF304, ZNF324, ZNF329, ZNF331, ZNF345, ZNF350, ZNF382, ZNF383, ZNF416, ZNF417, ZNF420, ZNF432, ZNF433, ZNF45, ZNF460, ZNF461, ZNF470, ZNF471, ZNF473, ZNF491, ZNF524, ZNF526, ZNF527, ZNF528, ZNF529, ZNF540, ZNF543, ZNF544, ZNF547, ZNF548, ZNF550, ZNF559, ZNF565, ZNF567, ZNF568, ZNF570, ZNF571, ZNF575, ZNF576, ZNF577, ZNF580, ZNF581, ZNF582, ZNF583, ZNF585A, ZNF585B, ZNF586, ZNF606, ZNF607, ZNF613, ZNF615, ZNF616, ZNF625, ZNF628, ZNF649, ZNF667, ZNF671, ZNF700, ZNF749, ZNF763, ZNF772, ZNF781, ZNF784, ZNF790, ZNF793, ZNF805, ZNF829, ZNF835, ZNF878"
Blood cell pcHi-C,DegSupport 14 (log link count) vs Links w/ 2+ tissue,chr19,GO:0044271,BP,e,cellular nitrogen compound biosynthetic process,120/218,372/1215,9.65e-17,4,120,2.41e-14,"ATP4A, CD3EAP, CDKN2D, CIC, DEDD2, DPRX, EID2, EID2B, EIF3G, ERF, FIZ1, HKR1, ILF3, MRPL4, NAT14, POU2F2, PPP1R13L, RPL28, RPS9, SUV420H2, TRAPPC2P1, USF2, ZFP14, ZFP30, ZFP82, ZIK1, ZNF134, ZNF135, ZNF155, ZNF160, ZNF17, ZNF175, ZNF177, ZNF180, ZNF211, ZNF221, ZNF222, ZNF223, ZNF224, ZNF225, ZNF227, ZNF229, ZNF230, ZNF233, ZNF234, ZNF235, ZNF256, ZNF260, ZNF283, ZNF284, ZNF285, ZNF304, ZNF324, ZNF329, ZNF331, ZNF345, ZNF350, ZNF382, ZNF383, ZNF416, ZNF417, ZNF420, ZNF432, ZNF433, ZNF45, ZNF460, ZNF461, ZNF470, ZNF471, ZNF473, ZNF491, ZNF524, ZNF526, ZNF527, ZNF528, ZNF529, ZNF540, ZNF543, ZNF544, ZNF547, ZNF548, ZNF550, ZNF559, ZNF565, ZNF567, ZNF568, ZNF570, ZNF571, ZNF575, ZNF576, ZNF577, ZNF580, ZNF581, ZNF582, ZNF583, ZNF585A, ZNF585B, ZNF586, ZNF606, ZNF607, ZNF613, ZNF615, ZNF616, ZNF625, ZNF628, ZNF649, ZNF667, ZNF671, ZNF700, ZNF749, ZNF763, ZNF772, ZNF781, ZNF784, ZNF790, ZNF793, ZNF805, ZNF829, ZNF835, ZNF878"
Blood cell pcHi-C,DegSupport 14 (log link count) vs Links w/ 2+ tissue,chr19,GO:0009059,BP,e,macromolecule biosynthetic process,119/218,372/1215,4.04e-16,4,119,9.31e-14,"CD3EAP, CDKN2D, CIC, DEDD2, DPRX, EID2, EID2B, EIF3G, ERF, FIZ1, HKR1, ILF3, MRPL4, NAT14, POU2F2, PPP1R13L, RPL28, RPS9, SUV420H2, TRAPPC2P1, USF2, ZFP14, ZFP30, ZFP82, ZIK1, ZNF134, ZNF135, ZNF155, ZNF160, ZNF17, ZNF175, ZNF177, ZNF180, ZNF211, ZNF221, ZNF222, ZNF223, ZNF224, ZNF225, ZNF227, ZNF229, ZNF230, ZNF233, ZNF234, ZNF235, ZNF256, ZNF260, ZNF283, ZNF284, ZNF285, ZNF304, ZNF324, ZNF329, ZNF331, ZNF345, ZNF350, ZNF382, ZNF383, ZNF416, ZNF417, ZNF420, ZNF432, ZNF433, ZNF45, ZNF460, ZNF461, ZNF470, ZNF471, ZNF473, ZNF491, ZNF524, ZNF526, ZNF527, ZNF528, ZNF529, ZNF540, ZNF543, ZNF544, ZNF547, ZNF548, ZNF550, ZNF559, ZNF565, ZNF567, ZNF568, ZNF570, ZNF571, ZNF575, ZNF576, ZNF577, ZNF580, ZNF581, ZNF582, ZNF583, ZNF585A, ZNF585B, ZNF586, ZNF606, ZNF607, ZNF613, ZNF615, ZNF616, ZNF625, ZNF628, ZNF649, ZNF667, ZNF671, ZNF700, ZNF749, ZNF763, ZNF772, ZNF781, ZNF784, ZNF790, ZNF793, ZNF805, ZNF829, ZNF835, ZNF878"
Blood cell pcHi-C,DegSupport 14 (log link count) vs Links w/ 2+ tissue,chr19,GO:0090304,BP,e,nucleic acid metabolic process,126/218,409/1215,6.65e-16,5,126,1.47e-13,"CCNE1, CD3EAP, CDKN2D, CIC, CTU1, DEDD2, DPRX, EID2, EID2B, ERCC1, ERF, FIZ1, HKR1, ILF3, L34079.2, LSM4, NAT14, POP4, POU2F2, PPP1R13L, RPL28, RPS9, SMG9, SUV420H2, TRAPPC2P1, TSEN34, USF2, XRCC1, ZFP14, ZFP30, ZFP82, ZIK1, ZNF134, ZNF135, ZNF155, ZNF160, ZNF17, ZNF175, ZNF177, ZNF180, ZNF211, ZNF221, ZNF222, ZNF223, ZNF224, ZNF225, ZNF227, ZNF229, ZNF230, ZNF233, ZNF234, ZNF235, ZNF256, ZNF260, ZNF283, ZNF284, ZNF285, ZNF304, ZNF324, ZNF329, ZNF331, ZNF345, ZNF350, ZNF382, ZNF383, ZNF416, ZNF417, ZNF420, ZNF432, ZNF433, ZNF45, ZNF460, ZNF461, ZNF470, ZNF471, ZNF473, ZNF491, ZNF524, ZNF526, ZNF527, ZNF528, ZNF529, ZNF540, ZNF543, ZNF544, ZNF547, ZNF548, ZNF550, ZNF559, ZNF565, ZNF567, ZNF568, ZNF570, ZNF571, ZNF575, ZNF576, ZNF577, ZNF580, ZNF581, ZNF582, ZNF583, ZNF585A, ZNF585B, ZNF586, ZNF606, ZNF607, ZNF613, ZNF615, ZNF616, ZNF625, ZNF628, ZNF649, ZNF667, ZNF671, ZNF700, ZNF749, ZNF763, ZNF772, ZNF781, ZNF784, ZNF790, ZNF793, ZNF805, ZNF829, ZNF835, ZNF878"
Blood cell pcHi-C,DegSupport 14 (log link count) vs Links w/ 2+ tissue,chr19,GO:0006139,BP,e,nucleobase-containing compound metabolic process,128/218,425/1215,2.64e-15,4,128,5.65e-13,"ATP4A, CCNE1, CD3EAP, CDKN2D, CIC, CTU1, DEDD2, DPRX, EID2, EID2B, ERCC1, ERF, FIZ1, HKR1, ILF3, L34079.2, LSM4, NAT14, PDE4C, POP4, POU2F2, PPP1R13L, RPL28, RPS9, SMG9, SUV420H2, TRAPPC2P1, TSEN34, USF2, XRCC1, ZFP14, ZFP30, ZFP82, ZIK1, ZNF134, ZNF135, ZNF155, ZNF160, ZNF17, ZNF175, ZNF177, ZNF180, ZNF211, ZNF221, ZNF222, ZNF223, ZNF224, ZNF225, ZNF227, ZNF229, ZNF230, ZNF233, ZNF234, ZNF235, ZNF256, ZNF260, ZNF283, ZNF284, ZNF285, ZNF304, ZNF324, ZNF329, ZNF331, ZNF345, ZNF350, ZNF382, ZNF383, ZNF416, ZNF417, ZNF420, ZNF432, ZNF433, ZNF45, ZNF460, ZNF461, ZNF470, ZNF471, ZNF473, ZNF491, ZNF524, ZNF526, ZNF527, ZNF528, ZNF529, ZNF540, ZNF543, ZNF544, ZNF547, ZNF548, ZNF550, ZNF559, ZNF565, ZNF567, ZNF568, ZNF570, ZNF571, ZNF575, ZNF576, ZNF577, ZNF580, ZNF581, ZNF582, ZNF583, ZNF585A, ZNF585B, ZNF586, ZNF606, ZNF607, ZNF613, ZNF615, ZNF616, ZNF625, ZNF628, ZNF649, ZNF667, ZNF671, ZNF700, ZNF749, ZNF763, ZNF772, ZNF781, ZNF784, ZNF790, ZNF793, ZNF805, ZNF829, ZNF835, ZNF878"
Blood cell pcHi-C,DegSupport 14 (log link count) vs Links w/ 2+ tissue,chr19,GO:0016070,BP,e,RNA metabolic process         ,121/218,391/1215,4.4e-15,6,121,9.09e-13,"CD3EAP, CIC, CTU1, DEDD2, DPRX, EID2, EID2B, ERF, FIZ1, HKR1, ILF3, LSM4, NAT14, POP4, POU2F2, PPP1R13L, RPL28, RPS9, SMG9, SUV420H2, TRAPPC2P1, TSEN34, USF2, ZFP14, ZFP30, ZFP82, ZIK1, ZNF134, ZNF135, ZNF155, ZNF160, ZNF17, ZNF175, ZNF177, ZNF180, ZNF211, ZNF221, ZNF222, ZNF223, ZNF224, ZNF225, ZNF227, ZNF229, ZNF230, ZNF233, ZNF234, ZNF235, ZNF256, ZNF260, ZNF283, ZNF284, ZNF285, ZNF304, ZNF324, ZNF329, ZNF331, ZNF345, ZNF350, ZNF382, ZNF383, ZNF416, ZNF417, ZNF420, ZNF432, ZNF433, ZNF45, ZNF460, ZNF461, ZNF470, ZNF471, ZNF473, ZNF491, ZNF524, ZNF526, ZNF527, ZNF528, ZNF529, ZNF540, ZNF543, ZNF544, ZNF547, ZNF548, ZNF550, ZNF559, ZNF565, ZNF567, ZNF568, ZNF570, ZNF571, ZNF575, ZNF576, ZNF577, ZNF580, ZNF581, ZNF582, ZNF583, ZNF585A, ZNF585B, ZNF586, ZNF606, ZNF607, ZNF613, ZNF615, ZNF616, ZNF625, ZNF628, ZNF649, ZNF667, ZNF671, ZNF700, ZNF749, ZNF763, ZNF772, ZNF781, ZNF784, ZNF790, ZNF793, ZNF805, ZNF829, ZNF835, ZNF878"
Blood cell pcHi-C,DegSupport 14 (log link count) vs Links w/ 2+ tissue,chr19,GO:0046483,BP,e,heterocycle metabolic process ,128/218,428/1215,5.63e-15,3,128,1.12e-12,"ATP4A, CCNE1, CD3EAP, CDKN2D, CIC, CTU1, DEDD2, DPRX, EID2, EID2B, ERCC1, ERF, FIZ1, HKR1, ILF3, L34079.2, LSM4, NAT14, PDE4C, POP4, POU2F2, PPP1R13L, RPL28, RPS9, SMG9, SUV420H2, TRAPPC2P1, TSEN34, USF2, XRCC1, ZFP14, ZFP30, ZFP82, ZIK1, ZNF134, ZNF135, ZNF155, ZNF160, ZNF17, ZNF175, ZNF177, ZNF180, ZNF211, ZNF221, ZNF222, ZNF223, ZNF224, ZNF225, ZNF227, ZNF229, ZNF230, ZNF233, ZNF234, ZNF235, ZNF256, ZNF260, ZNF283, ZNF284, ZNF285, ZNF304, ZNF324, ZNF329, ZNF331, ZNF345, ZNF350, ZNF382, ZNF383, ZNF416, ZNF417, ZNF420, ZNF432, ZNF433, ZNF45, ZNF460, ZNF461, ZNF470, ZNF471, ZNF473, ZNF491, ZNF524, ZNF526, ZNF527, ZNF528, ZNF529, ZNF540, ZNF543, ZNF544, ZNF547, ZNF548, ZNF550, ZNF559, ZNF565, ZNF567, ZNF568, ZNF570, ZNF571, ZNF575, ZNF576, ZNF577, ZNF580, ZNF581, ZNF582, ZNF583, ZNF585A, ZNF585B, ZNF586, ZNF606, ZNF607, ZNF613, ZNF615, ZNF616, ZNF625, ZNF628, ZNF649, ZNF667, ZNF671, ZNF700, ZNF749, ZNF763, ZNF772, ZNF781, ZNF784, ZNF790, ZNF793, ZNF805, ZNF829, ZNF835, ZNF878"
Blood cell pcHi-C,DegSupport 14 (log link count) vs Links w/ 2+ tissue,chr19,GO:0006725,BP,e,cellular aromatic compound metabolic process,128/218,429/1215,6.34e-15,3,128,1.22e-12,"ATP4A, CCNE1, CD3EAP, CDKN2D, CIC, CTU1, DEDD2, DPRX, EID2, EID2B, ERCC1, ERF, FIZ1, HKR1, ILF3, L34079.2, LSM4, NAT14, PDE4C, POP4, POU2F2, PPP1R13L, RPL28, RPS9, SMG9, SUV420H2, TRAPPC2P1, TSEN34, USF2, XRCC1, ZFP14, ZFP30, ZFP82, ZIK1, ZNF134, ZNF135, ZNF155, ZNF160, ZNF17, ZNF175, ZNF177, ZNF180, ZNF211, ZNF221, ZNF222, ZNF223, ZNF224, ZNF225, ZNF227, ZNF229, ZNF230, ZNF233, ZNF234, ZNF235, ZNF256, ZNF260, ZNF283, ZNF284, ZNF285, ZNF304, ZNF324, ZNF329, ZNF331, ZNF345, ZNF350, ZNF382, ZNF383, ZNF416, ZNF417, ZNF420, ZNF432, ZNF433, ZNF45, ZNF460, ZNF461, ZNF470, ZNF471, ZNF473, ZNF491, ZNF524, ZNF526, ZNF527, ZNF528, ZNF529, ZNF540, ZNF543, ZNF544, ZNF547, ZNF548, ZNF550, ZNF559, ZNF565, ZNF567, ZNF568, ZNF570, ZNF571, ZNF575, ZNF576, ZNF577, ZNF580, ZNF581, ZNF582, ZNF583, ZNF585A, ZNF585B, ZNF586, ZNF606, ZNF607, ZNF613, ZNF615, ZNF616, ZNF625, ZNF628, ZNF649, ZNF667, ZNF671, ZNF700, ZNF749, ZNF763, ZNF772, ZNF781, ZNF784, ZNF790, ZNF793, ZNF805, ZNF829, ZNF835, ZNF878"
Blood cell pcHi-C,DegSupport 14 (log link count) vs Links w/ 2+ tissue,chr19,GO:0034641,BP,e,cellular nitrogen compound metabolic process,131/218,446/1215,1.04e-14,3,131,1.94e-12,"ATP4A, CCNE1, CD3EAP, CDKN2D, CIC, CTU1, DEDD2, DPRX, EID2, EID2B, EIF3G, ERCC1, ERF, ETHE1, FIZ1, HKR1, ILF3, L34079.2, LSM4, MRPL4, NAT14, PDE4C, POP4, POU2F2, PPP1R13L, RPL28, RPS9, SMG9, SUV420H2, TRAPPC2P1, TSEN34, USF2, XRCC1, ZFP14, ZFP30, ZFP82, ZIK1, ZNF134, ZNF135, ZNF155, ZNF160, ZNF17, ZNF175, ZNF177, ZNF180, ZNF211, ZNF221, ZNF222, ZNF223, ZNF224, ZNF225, ZNF227, ZNF229, ZNF230, ZNF233, ZNF234, ZNF235, ZNF256, ZNF260, ZNF283, ZNF284, ZNF285, ZNF304, ZNF324, ZNF329, ZNF331, ZNF345, ZNF350, ZNF382, ZNF383, ZNF416, ZNF417, ZNF420, ZNF432, ZNF433, ZNF45, ZNF460, ZNF461, ZNF470, ZNF471, ZNF473, ZNF491, ZNF524, ZNF526, ZNF527, ZNF528, ZNF529, ZNF540, ZNF543, ZNF544, ZNF547, ZNF548, ZNF550, ZNF559, ZNF565, ZNF567, ZNF568, ZNF570, ZNF571, ZNF575, ZNF576, ZNF577, ZNF580, ZNF581, ZNF582, ZNF583, ZNF585A, ZNF585B, ZNF586, ZNF606, ZNF607, ZNF613, ZNF615, ZNF616, ZNF625, ZNF628, ZNF649, ZNF667, ZNF671, ZNF700, ZNF749, ZNF763, ZNF772, ZNF781, ZNF784, ZNF790, ZNF793, ZNF805, ZNF829, ZNF835, ZNF878"
Blood cell pcHi-C,DegSupport 14 (log link count) vs Links w/ 2+ tissue,chr19,GO:0044249,BP,e,cellular biosynthetic process ,122/218,402/1215,1.5e-14,3,122,2.71e-12,"ATP4A, CD3EAP, CDKN2D, CIC, DEDD2, DPRX, EID2, EID2B, EIF3G, ERF, FIZ1, HKR1, ILF3, MBOAT7, MRPL4, NAT14, POU2F2, PPP1R13L, PRODH2, RPL28, RPS9, SUV420H2, TRAPPC2P1, USF2, ZFP14, ZFP30, ZFP82, ZIK1, ZNF134, ZNF135, ZNF155, ZNF160, ZNF17, ZNF175, ZNF177, ZNF180, ZNF211, ZNF221, ZNF222, ZNF223, ZNF224, ZNF225, ZNF227, ZNF229, ZNF230, ZNF233, ZNF234, ZNF235, ZNF256, ZNF260, ZNF283, ZNF284, ZNF285, ZNF304, ZNF324, ZNF329, ZNF331, ZNF345, ZNF350, ZNF382, ZNF383, ZNF416, ZNF417, ZNF420, ZNF432, ZNF433, ZNF45, ZNF460, ZNF461, ZNF470, ZNF471, ZNF473, ZNF491, ZNF524, ZNF526, ZNF527, ZNF528, ZNF529, ZNF540, ZNF543, ZNF544, ZNF547, ZNF548, ZNF550, ZNF559, ZNF565, ZNF567, ZNF568, ZNF570, ZNF571, ZNF575, ZNF576, ZNF577, ZNF580, ZNF581, ZNF582, ZNF583, ZNF585A, ZNF585B, ZNF586, ZNF606, ZNF607, ZNF613, ZNF615, ZNF616, ZNF625, ZNF628, ZNF649, ZNF667, ZNF671, ZNF700, ZNF749, ZNF763, ZNF772, ZNF781, ZNF784, ZNF790, ZNF793, ZNF805, ZNF829, ZNF835, ZNF878"
Blood cell pcHi-C,DegSupport 14 (log link count) vs Links w/ 2+ tissue,chr19,GO:1901360,BP,e,organic cyclic compound metabolic process,128/218,437/1215,5.11e-14,3,128,9.01e-12,"ATP4A, CCNE1, CD3EAP, CDKN2D, CIC, CTU1, DEDD2, DPRX, EID2, EID2B, ERCC1, ERF, FIZ1, HKR1, ILF3, L34079.2, LSM4, NAT14, PDE4C, POP4, POU2F2, PPP1R13L, RPL28, RPS9, SMG9, SUV420H2, TRAPPC2P1, TSEN34, USF2, XRCC1, ZFP14, ZFP30, ZFP82, ZIK1, ZNF134, ZNF135, ZNF155, ZNF160, ZNF17, ZNF175, ZNF177, ZNF180, ZNF211, ZNF221, ZNF222, ZNF223, ZNF224, ZNF225, ZNF227, ZNF229, ZNF230, ZNF233, ZNF234, ZNF235, ZNF256, ZNF260, ZNF283, ZNF284, ZNF285, ZNF304, ZNF324, ZNF329, ZNF331, ZNF345, ZNF350, ZNF382, ZNF383, ZNF416, ZNF417, ZNF420, ZNF432, ZNF433, ZNF45, ZNF460, ZNF461, ZNF470, ZNF471, ZNF473, ZNF491, ZNF524, ZNF526, ZNF527, ZNF528, ZNF529, ZNF540, ZNF543, ZNF544, ZNF547, ZNF548, ZNF550, ZNF559, ZNF565, ZNF567, ZNF568, ZNF570, ZNF571, ZNF575, ZNF576, ZNF577, ZNF580, ZNF581, ZNF582, ZNF583, ZNF585A, ZNF585B, ZNF586, ZNF606, ZNF607, ZNF613, ZNF615, ZNF616, ZNF625, ZNF628, ZNF649, ZNF667, ZNF671, ZNF700, ZNF749, ZNF763, ZNF772, ZNF781, ZNF784, ZNF790, ZNF793, ZNF805, ZNF829, ZNF835, ZNF878"
Blood cell pcHi-C,DegSupport 14 (log link count) vs Links w/ 2+ tissue,chr19,GO:1901576,BP,e,organic substance biosynthetic process,122/218,408/1215,6.71e-14,3,122,1.15e-11,"ATP4A, CD3EAP, CDKN2D, CIC, DEDD2, DPRX, EID2, EID2B, EIF3G, ERF, FIZ1, HKR1, ILF3, MBOAT7, MRPL4, NAT14, POU2F2, PPP1R13L, PRODH2, RPL28, RPS9, SUV420H2, TRAPPC2P1, USF2, ZFP14, ZFP30, ZFP82, ZIK1, ZNF134, ZNF135, ZNF155, ZNF160, ZNF17, ZNF175, ZNF177, ZNF180, ZNF211, ZNF221, ZNF222, ZNF223, ZNF224, ZNF225, ZNF227, ZNF229, ZNF230, ZNF233, ZNF234, ZNF235, ZNF256, ZNF260, ZNF283, ZNF284, ZNF285, ZNF304, ZNF324, ZNF329, ZNF331, ZNF345, ZNF350, ZNF382, ZNF383, ZNF416, ZNF417, ZNF420, ZNF432, ZNF433, ZNF45, ZNF460, ZNF461, ZNF470, ZNF471, ZNF473, ZNF491, ZNF524, ZNF526, ZNF527, ZNF528, ZNF529, ZNF540, ZNF543, ZNF544, ZNF547, ZNF548, ZNF550, ZNF559, ZNF565, ZNF567, ZNF568, ZNF570, ZNF571, ZNF575, ZNF576, ZNF577, ZNF580, ZNF581, ZNF582, ZNF583, ZNF585A, ZNF585B, ZNF586, ZNF606, ZNF607, ZNF613, ZNF615, ZNF616, ZNF625, ZNF628, ZNF649, ZNF667, ZNF671, ZNF700, ZNF749, ZNF763, ZNF772, ZNF781, ZNF784, ZNF790, ZNF793, ZNF805, ZNF829, ZNF835, ZNF878"
Blood cell pcHi-C,DegSupport 14 (log link count) vs Links w/ 2+ tissue,chr19,GO:0009058,BP,e,biosynthetic process          ,122/218,409/1215,7.43e-14,2,122,1.24e-11,"ATP4A, CD3EAP, CDKN2D, CIC, DEDD2, DPRX, EID2, EID2B, EIF3G, ERF, FIZ1, HKR1, ILF3, MBOAT7, MRPL4, NAT14, POU2F2, PPP1R13L, PRODH2, RPL28, RPS9, SUV420H2, TRAPPC2P1, USF2, ZFP14, ZFP30, ZFP82, ZIK1, ZNF134, ZNF135, ZNF155, ZNF160, ZNF17, ZNF175, ZNF177, ZNF180, ZNF211, ZNF221, ZNF222, ZNF223, ZNF224, ZNF225, ZNF227, ZNF229, ZNF230, ZNF233, ZNF234, ZNF235, ZNF256, ZNF260, ZNF283, ZNF284, ZNF285, ZNF304, ZNF324, ZNF329, ZNF331, ZNF345, ZNF350, ZNF382, ZNF383, ZNF416, ZNF417, ZNF420, ZNF432, ZNF433, ZNF45, ZNF460, ZNF461, ZNF470, ZNF471, ZNF473, ZNF491, ZNF524, ZNF526, ZNF527, ZNF528, ZNF529, ZNF540, ZNF543, ZNF544, ZNF547, ZNF548, ZNF550, ZNF559, ZNF565, ZNF567, ZNF568, ZNF570, ZNF571, ZNF575, ZNF576, ZNF577, ZNF580, ZNF581, ZNF582, ZNF583, ZNF585A, ZNF585B, ZNF586, ZNF606, ZNF607, ZNF613, ZNF615, ZNF616, ZNF625, ZNF628, ZNF649, ZNF667, ZNF671, ZNF700, ZNF749, ZNF763, ZNF772, ZNF781, ZNF784, ZNF790, ZNF793, ZNF805, ZNF829, ZNF835, ZNF878"
Blood cell pcHi-C,DegSupport 14 (log link count) vs Links w/ 2+ tissue,chr19,GO:0044237,BP,e,cellular metabolic process    ,143/218,560/1215,2.01e-10,2,143,2.86e-08,"AC006486.9, ATP4A, AURKC, BRSK1, CCNE1, CD3EAP, CDKN2D, CIC, CTU1, DEDD2, DPRX, EID2, EID2B, EIF3G, ERCC1, ERF, ETHE1, FFAR1, FIZ1, GSK3A, HKR1, ILF3, L34079.2, LSM4, MBOAT7, MRPL4, NAT14, PAK4, PDE4C, POP4, POU2F2, PPP1R13L, PRODH2, RPL28, RPS9, SMG9, SUV420H2, TMEM86B, TRAPPC2P1, TSEN34, TYK2, UBE2S, USF2, VRK3, XRCC1, ZFP14, ZFP30, ZFP82, ZIK1, ZNF134, ZNF135, ZNF155, ZNF160, ZNF17, ZNF175, ZNF177, ZNF180, ZNF211, ZNF221, ZNF222, ZNF223, ZNF224, ZNF225, ZNF227, ZNF229, ZNF230, ZNF233, ZNF234, ZNF235, ZNF256, ZNF260, ZNF283, ZNF284, ZNF285, ZNF304, ZNF324, ZNF329, ZNF331, ZNF345, ZNF350, ZNF382, ZNF383, ZNF416, ZNF417, ZNF420, ZNF432, ZNF433, ZNF45, ZNF460, ZNF461, ZNF470, ZNF471, ZNF473, ZNF491, ZNF524, ZNF526, ZNF527, ZNF528, ZNF529, ZNF540, ZNF543, ZNF544, ZNF547, ZNF548, ZNF550, ZNF559, ZNF565, ZNF567, ZNF568, ZNF570, ZNF571, ZNF575, ZNF576, ZNF577, ZNF580, ZNF581, ZNF582, ZNF583, ZNF585A, ZNF585B, ZNF586, ZNF606, ZNF607, ZNF613, ZNF615, ZNF616, ZNF625, ZNF628, ZNF649, ZNF667, ZNF671, ZNF700, ZNF749, ZNF763, ZNF772, ZNF781, ZNF784, ZNF790, ZNF793, ZNF805, ZNF829, ZNF835, ZNF878"
Blood cell pcHi-C,DegSupport 14 (log link count) vs Links w/ 2+ tissue,chr19,GO:0065007,BP,e,biological regulation         ,172/218,747/1215,2.34e-09,1,172,3.26e-07,"AC003002.4, AC003002.6, AC003006.7, AC004076.9, ATP4A, AURKC, BRSK1, CCNE1, CD3EAP, CDKN2D, CIC, CTC-454I21.3, CTC-512J12.6, CTD-2006C1.10, CTD-2528L19.4, CTD-3138B18.4, DBP, DEDD2, DPRX, EID2, EID2B, EIF3G, ERCC1, ERF, FFAR1, FFAR2, FFAR3, FIZ1, FPR1, FPR2, FPR3, FTL, FXYD3, GSK3A, HAMP, HKR1, HPN, HSPBP1, ICAM1, IL11, ILF3, ISOC2, KCNN4, KIRREL2, LSM4, LSR, MAG, NAT14, NPHS1, PAK4, PDE4C, POU2F2, PPP1R13L, PPP6R1, RPL28, RPS9, RTN2, SCN1B, SIGLEC8, SLC17A7, SMG9, SSC5D, SUV420H2, TNNI3, TNNT1, TRAPPC2P1, TYK2, UBE2S, USF2, VN1R1, VRK3, ZFP14, ZFP30, ZFP82, ZIK1, ZNF134, ZNF135, ZNF146, ZNF155, ZNF160, ZNF17, ZNF175, ZNF177, ZNF180, ZNF211, ZNF221, ZNF222, ZNF223, ZNF224, ZNF225, ZNF227, ZNF229, ZNF230, ZNF233, ZNF234, ZNF235, ZNF256, ZNF260, ZNF283, ZNF284, ZNF285, ZNF304, ZNF324, ZNF329, ZNF331, ZNF345, ZNF350, ZNF382, ZNF383, ZNF416, ZNF417, ZNF420, ZNF432, ZNF433, ZNF45, ZNF460, ZNF461, ZNF470, ZNF471, ZNF473, ZNF491, ZNF524, ZNF526, ZNF527, ZNF528, ZNF529, ZNF540, ZNF543, ZNF544, ZNF547, ZNF548, ZNF550, ZNF559, ZNF559-ZNF177, ZNF565, ZNF567, ZNF568, ZNF570, ZNF571, ZNF575, ZNF576, ZNF577, ZNF580, ZNF581, ZNF582, ZNF583, ZNF585A, ZNF585B, ZNF586, ZNF606, ZNF607, ZNF613, ZNF615, ZNF616, ZNF625, ZNF625-ZNF20, ZNF628, ZNF649, ZNF667, ZNF671, ZNF700, ZNF749, ZNF763, ZNF772, ZNF781, ZNF784, ZNF790, ZNF793, ZNF805, ZNF829, ZNF835, ZNF878"
Blood cell pcHi-C,DegSupport 14 (log link count) vs Links w/ 2+ tissue,chr19,GO:0043170,BP,e,macromolecule metabolic process,137/218,544/1215,3.57e-09,3,137,4.86e-07,"AC006486.9, AURKC, BRSK1, CCNE1, CD3EAP, CDKN2D, CIC, CTU1, DEDD2, DPRX, EID2, EID2B, EIF3G, ERCC1, ERF, FIZ1, GSK3A, HKR1, HPN, ILF3, L34079.2, LSM4, MRPL4, NAT14, PAK4, POP4, POU2F2, PPP1R13L, RPL28, RPS9, SMG9, SUV420H2, TRAPPC2P1, TSEN34, TYK2, UBE2S, USF2, VRK3, XRCC1, ZFP14, ZFP30, ZFP82, ZIK1, ZNF134, ZNF135, ZNF155, ZNF160, ZNF17, ZNF175, ZNF177, ZNF180, ZNF211, ZNF221, ZNF222, ZNF223, ZNF224, ZNF225, ZNF227, ZNF229, ZNF230, ZNF233, ZNF234, ZNF235, ZNF256, ZNF260, ZNF283, ZNF284, ZNF285, ZNF304, ZNF324, ZNF329, ZNF331, ZNF345, ZNF350, ZNF382, ZNF383, ZNF416, ZNF417, ZNF420, ZNF432, ZNF433, ZNF45, ZNF460, ZNF461, ZNF470, ZNF471, ZNF473, ZNF491, ZNF524, ZNF526, ZNF527, ZNF528, ZNF529, ZNF540, ZNF543, ZNF544, ZNF547, ZNF548, ZNF550, ZNF559, ZNF565, ZNF567, ZNF568, ZNF570, ZNF571, ZNF575, ZNF576, ZNF577, ZNF580, ZNF581, ZNF582, ZNF583, ZNF585A, ZNF585B, ZNF586, ZNF606, ZNF607, ZNF613, ZNF615, ZNF616, ZNF625, ZNF628, ZNF649, ZNF667, ZNF671, ZNF700, ZNF749, ZNF763, ZNF772, ZNF781, ZNF784, ZNF790, ZNF793, ZNF805, ZNF829, ZNF835, ZNF878"
